0.01,0,0,0,0,-0.0017334505761030
0.01010420737937741,0,0,0,0,-0.0017697590845690
0.01020950067654649,0,0,0,0,-0.0018068279455887
0.01031589120757197,0,0,0,0,-0.0018446730753502
0.01042339040644033,0,0,0,0,-0.0018833107229193
0.0105320098262886,0,0,0,0,-0.0019227574772017
0.01064176114064607,0,0,0,0,-0.0019630302740286
0.01075265614468878,0,0,0,0,-0.0020041464034038
0.01086470675650722,0,0,0,0,-0.0020461235168998
0.01097792501838718,0,0,0,0,-0.0020889796351955
0.01109232309810396,0,0,0,0,-0.0021327331557880
0.01120791329023006,0,0,0,0,-0.0021774028608560
0.01132470801745647,0,0,0,0,-0.0022230079252822
0.01144271983192782,0,0,0,0,-0.0022695679248472
0.01156196141659133,0,0,0,0,-0.0023171028446051
0.0116824455865599,0,0,0,0,-0.0023656330874049
0.01180418529048936,0,0,0,0,-0.0024151794826220
0.01192719361197008,0,0,0,0,-0.0024657632950432
0.01205148377093312,0,0,0,0,-0.0025174062339557
0.01217706912507096,0,0,0,0,-0.0025701304624119
0.01230396317127308,0,0,0,0,-0.0026239586066935
0.01243217954707653,0,0,0,0,-0.0026789137659716
0.01256173203213156,0,0,0,0,-0.0027350195221666
0.01269263454968253,0,0,0,0,-0.0027922999500030
0.01282490116806428,0,0,0,0,-0.0028507796272956
0.0129585461022141,0,0,0,0,-0.0029104836454258
0.01309358371519941,0,0,0,0,-0.0029714376200438
0.01323002851976138,0,0,0,0,-0.0030336677019990
0.01336789517987465,0,0,0,0,-0.0030972005884863
0.01350719851232332,0,0,0,0,-0.0031620635344280
0.01364795348829328,0,0,0,0,-0.0032282843640960
0.01379017523498127,0,0,0,0,-0.0032958914829628
0.01393387903722053,0,0,0,0,-0.0033649138898142
0.01407908033912359,0,0,0,0,-0.0034353811890950
0.014225794745742,0,0,0,0,-0.0035073236035271
0.01437403802474347,0,0,0,0,-0.0035807719869662
0.01452382610810644,0,0,0,0,-0.0036557578375632
0.01467517509383234,0,0,0,0,-0.0037323133111428
0.01482810124767563,0,0,0,0,-0.0038104712349158
0.01498262100489194,0,0,0,0,-0.0038902651214306
0.01513875097200442,0,0,0,0,-0.0039717291828377
0.01529650792858839,0,0,0,0,-0.0040548983454358
0.01545590882907479,0,0,0,0,-0.0041398082645305
0.0156169708045722,0,0,0,0,-0.0042264953395912
0.015779711164708,0,0,0,0,-0.0043149967297146
0.01594414739948866,0,0,0,0,-0.0044053503694252
0.01611029718117945,0,0,0,0,-0.0044975949847845
0.01627817836620365,0,0,0,0,-0.0045917701098402
0.01644780899706166,0,0,0,0,-0.0046879161034197
0.01661920730427006,0,0,0,0,-0.0047860741662462
0.01679239170832085,0,0,0,0,-0.0048862863584474
0.01696738082166115,0,0,0,0,-0.0049885956173788
0.01714419345069354,0,0,0,0,-0.0050930457758491
0.01732284859779715,0,0,0,0,-0.0051996815807022
0.01750336546336996,0,0,0,0,-0.0053085487117922
0.01768576344789224,0,0,0,0,-0.0054196938013290
0.0178700621540116,0,0,0,0,-0.0055331644536538
0.0180562813886497,0,0,0,0,-0.0056490092653819
0.01824444116513092,0,0,0,0,-0.0057672778459950
0.01843456170533329,0,0,0,0,-0.0058880208388296
0.01862666344186168,0,0,0,0,-0.0060112899425063
0.01882076702024382,0,0,0,0,-0.0061371379328045
0.01901689330114906,0,0,0,0,-0.0062656186849686
0.01921506336263032,0,0,0,0,-0.0063967871964898
0.01941529850238937,0,0,0,0,-0.0065306996103424
0.01961762024006579,0,0,0,0,-0.0066674132386895
0.01982205031954964,0,0,0,0,-0.0068069865870988
0.02002861071131838,0,0,0,0,-0.0069494793792237
0.02023732361479806,0,0,0,0,-0.0070949525820059
0.02044821146074913,0,0,0,0,-0.0072434684313838
0.02066129691367711,0,0,0,0,-0.0073950904585371
0.02087660287426838,0,0,0,0,-0.0075498835166575
0.02109415248185144,0,0,0,0,-0.0077079138082572
0.02131396911688355,0,0,0,0,-0.0078692489130556
0.0215360764034637,0,0,0,0,-0.0080339578164103
0.02176049821187136,0,0,0,0,-0.0082021109383435
0.02198725866113195,0,0,0,0,-0.0083737801631552
0.02221638212160893,0,0,0,0,-0.0085490388696227
0.02244789321762293,0,0,0,0,-0.0087279619618367
0.02268181683009817,0,0,0,0,-0.0089106259006468
0.02291817809923647,0,0,0,0,-0.0090971087357517
0.02315700242721909,0,0,0,0,-0.0092874901384352
0.02339831548093677,0,0,0,0,-0.0094818514349680
0.0236421431947482,0,0,0,0,-0.0096802756406829
0.02388851177326722,0,0,0,0,-0.0098828474947433
0.02413744769417908,0,0,0,0,-0.0100896534956127
0.02438897771108604,0,0,0,0,-0.0103007819372278
0.02464312885638268,0,0,0,0,-0.0105163229459270
0.02489992844416102,0,0,0,0,-0.0107363685180916
0.02515940407314613,0,0,0,0,-0.0109610125585809
0.02542158362966211,0,0,0,0,-0.0111903509199021
0.02568649529062918,0,0,0,0,-0.0114244814421926
0.02595416752659185,0,0,0,0,-0.0116635039940057
0.02622462910477869,0,0,0,0,-0.0119075205138968
0.02649790909219404,0,0,0,0,-0.0121566350528589
0.02677403685874188,0,0,0,0,-0.0124109538176068
0.02705304208038225,0,0,0,0,-0.0126705852147171
0.02733495474232059,0,0,0,0,-0.0129356398956591
0.02761980514223033,0,0,0,0,-0.0132062308027187
0.02790762389350898,0,0,0,0,-0.0134824732158508
0.02819844192856827,0,0,0,0,-0.0137644848004439
0.02849229050215849,0,0,0,0,-0.0140523856560581
0.02878920119472747,0,0,0,0,-0.0143462983661144
0.02908920591581461,0,0,0,0,-0.0146463480485771
0.02939233690748031,0,0,0,0,-0.0149526624076456
0.02969862674777094,0,0,0,0,-0.0152653717864604
0.03000810835422027,0,0,0,0,-0.0155846092208647
0.03032081498738692,0,0,0,0,-0.0159105104942103
0.03063678025442921,0,0,0,0,-0.0162432141932651
0.03095603811271677,0,0,0,0,-0.0165828617652062
0.03127862287348011,0,0,0,0,-0.0169295975757464
0.03160456920549808,0,0,0,0,-0.0172835689683889
0.03193391213882377,0,0,0,0,-0.0176449263248656
0.0322666870685493,0,0,0,0,-0.0180138231267345
0.03260292975860975,0,0,0,0,-0.0183904160182065
0.0329426763456268,0,0,0,0,-0.0187748648701840
0.03328596334279239,0,0,0,0,-0.0191673328455540
0.03363282764379289,0,0,0,0,-0.0195679864657478
0.03398330652677405,0,0,0,0,-0.0199769956786056
